EntityID,ModelType,StartingResources,GrowthRate,Efficiency,InnovationFactor,MarketAdaptability,CompetitivePressure,SurvivalTime,ShocksExperienced,FinalResourceBalance,InvestmentReturn,PolicyImpact,RollingVolatility,BaseRiskExposure,WeightedRiskExposure,SustainabilityScore,ReinforcementSignal,RiskManagementScore,AdaptationIndex,ResourceVolatilityIndex,RelativeAdaptationIndex
FOM_05346,FOM,15953,0.026,0.8535,0.5056,0.7271,1.4635,65,2,0,1488.7,-527.15,1.8011,0.0038,0.0107,0.2774,0.2667,18.4921,0.3676,1.0,0.9777
FOM_05347,FOM,17982,0.0173,0.9252,0.2902,0.7784,0.561,144,4,0,229.12,452.56,1.9029,0.0013,0.0038,0.6662,0.6624,26.6472,0.2259,1.0,0.6008
FOM_05348,FOM,14150,0.0321,0.9098,0.1006,0.9437,0.9504,129,4,0,642.99,114.22,1.8489,0.0029,0.0082,0.5868,0.5786,23.4724,0.095,1.0,0.2527
FOM_05349,FOM,16356,0.0288,0.9118,0.1428,0.7678,1.2189,124,4,0,1276.34,-198.07,1.8348,0.0025,0.0072,0.5653,0.5581,22.6116,0.1097,1.0,0.2918
FOM_05350,FOM,17392,0.0347,0.8319,0.6593,0.5375,0.8037,68,2,0,64.27,245.13,1.9401,0.0058,0.0172,0.2829,0.2657,18.8572,0.3544,1.0,0.9426
FOM_05351,FOM,13360,0.0319,0.8068,0.4229,0.9242,1.1883,51,1,0,97.94,132.8,1.9107,0.0062,0.018,0.2057,0.1878,20.5725,0.3908,1.0,1.0394
FOM_05352,FOM,12065,0.0132,0.8541,0.6453,0.7154,0.9451,64,2,0,1169.94,53.8,1.8439,0.0019,0.0055,0.2733,0.2678,18.2215,0.4617,1.0,1.228
FOM_05353,FOM,17830,0.0263,0.868,0.1397,0.7757,0.9195,84,2,0,1225.1,-26.29,1.8744,0.0035,0.01,0.3645,0.3546,24.303,0.1084,1.0,0.2883
FOM_05354,FOM,12776,0.0279,0.9053,0.0586,0.5478,0.8916,110,3,0,143.27,-13.7,1.8794,0.0026,0.0076,0.4979,0.4903,24.8961,0.0321,1.0,0.0854
FOM_05355,FOM,13223,0.0199,0.8667,0.2571,0.8103,0.8456,68,2,0,153.89,-429.99,1.8411,0.0027,0.0075,0.2947,0.2871,19.6442,0.2083,1.0,0.554
FOM_05356,FOM,17460,0.0387,0.8651,0.8755,0.9958,1.2164,85,3,0,301.44,6.91,1.8536,0.0052,0.0149,0.3677,0.3528,18.3828,0.8717,1.0,2.3184
FOM_05357,FOM,17632,0.0312,0.8778,0.6835,0.7097,0.6598,99,3,0,86.6,22.22,1.9676,0.0038,0.0113,0.4345,0.4232,21.7267,0.4851,1.0,1.2902
FOM_05358,FOM,14949,0.0232,0.9333,0.7858,0.9673,1.0299,193,6,0,2321.76,-328.07,1.9172,0.0016,0.0045,0.9006,0.8961,25.7312,0.7602,1.0,2.0219
FOM_05359,FOM,15584,0.0376,0.9179,0.4213,0.7498,1.084,166,5,0,703.19,-278.47,1.9651,0.0031,0.0092,0.7618,0.7527,25.3948,0.3159,1.0,0.8402
FOM_05360,FOM,12445,0.0234,0.8861,0.8594,0.926,1.124,93,3,0,280.69,-61.16,1.8789,0.0027,0.0077,0.4121,0.4044,20.6028,0.7958,1.0,2.1166
FOM_05361,FOM,17153,0.0107,0.8066,0.9809,0.7255,0.9146,46,1,0,0.54,35.89,1.9062,0.0021,0.006,0.1855,0.1795,18.5511,0.7117,1.0,1.8929
FOM_05362,FOM,16729,0.0329,0.9065,0.1776,0.5761,1.2926,126,4,0,189.06,-588.53,1.9226,0.0031,0.009,0.5711,0.5621,22.8433,0.1023,1.0,0.2721
FOM_05363,FOM,15754,0.0187,0.838,0.8449,0.8179,0.7457,59,1,0,2.03,-312.24,1.8955,0.003,0.0088,0.2472,0.2384,24.7205,0.691,1.0,1.8378
FOM_05364,FOM,16851,0.0139,0.913,0.7173,0.585,1.3562,117,4,0,742.66,-606.82,1.8583,0.0012,0.0034,0.5341,0.5307,21.3645,0.4196,1.0,1.116
FOM_05365,FOM,16304,0.0256,0.8604,0.7521,0.8607,0.6584,76,2,0,734.6,153.65,1.8316,0.0036,0.0101,0.327,0.3168,21.7968,0.6473,1.0,1.7216
FOM_05366,FOM,16244,0.0356,0.927,0.841,0.9822,1.1296,200,6,2.37,764.91,1231.76,1.8121,0.0026,0.0073,0.927,0.9197,26.4867,0.826,0.9999,2.1969
FOM_05367,FOM,15510,0.0194,0.8673,0.8926,0.7548,0.8983,76,2,0,322.16,-168.28,1.8879,0.0026,0.0074,0.3296,0.3221,21.9708,0.6738,1.0,1.7921
FOM_05368,FOM,16191,0.0121,0.942,0.5444,0.926,0.5494,171,5,0,14.83,101.91,1.9355,0.0007,0.0021,0.8054,0.8033,26.8459,0.5041,1.0,1.3407
FOM_05369,FOM,15962,0.0115,0.8955,0.2898,0.8598,0.8706,85,3,0,97.68,-167.63,1.9345,0.0012,0.0035,0.3806,0.3771,19.0293,0.2492,1.0,0.6628
FOM_05370,FOM,12534,0.0144,0.9352,0.8246,0.9649,0.5755,158,5,0,691.75,-149.63,1.8678,0.0009,0.0027,0.7388,0.7362,24.6277,0.7957,1.0,2.1163
FOM_05371,FOM,16074,0.0384,0.8769,0.1019,0.7492,1.0193,92,3,0,683.12,48.21,1.8316,0.0047,0.0134,0.4034,0.39,20.1696,0.0764,1.0,0.2032
FOM_05372,FOM,16263,0.0222,0.851,0.8514,0.5637,0.9817,69,2,0,1906.05,-483.7,1.8364,0.0033,0.0094,0.2936,0.2842,19.5738,0.48,1.0,1.2766
FOM_05373,FOM,17861,0.0383,0.8743,0.513,0.61,0.5603,95,3,0,1471.97,206.99,1.8259,0.0048,0.0136,0.4153,0.4017,20.7647,0.3129,1.0,0.8322
FOM_05374,FOM,13008,0.0154,0.9073,0.7175,0.7207,1.3593,100,3,0,123.8,306.79,1.7447,0.0014,0.0039,0.4537,0.4497,22.6826,0.5171,1.0,1.3753
FOM_05375,FOM,17573,0.0152,0.8009,0.4611,0.9846,1.0357,48,1,0,176.64,-459.59,1.9791,0.003,0.009,0.1922,0.1832,19.2212,0.454,1.0,1.2075
FOM_05376,FOM,17747,0.0336,0.8378,0.6188,0.8823,0.598,64,2,0,0.0,-19.27,1.8719,0.0054,0.0156,0.2681,0.2525,17.8727,0.546,1.0,1.4522
FOM_05377,FOM,14412,0.0274,0.937,0.069,0.9144,0.5626,192,6,0,29.08,27.75,1.8525,0.0017,0.0049,0.8995,0.8946,25.7014,0.0631,1.0,0.1678
FOM_05378,FOM,15180,0.0182,0.9349,0.9169,0.6307,1.2152,193,6,0,1257.89,367.84,1.8666,0.0012,0.0034,0.9022,0.8988,25.776,0.5783,1.0,1.5381
FOM_05379,FOM,14862,0.0283,0.917,0.9983,0.5784,1.1337,145,5,0,535.45,4.8,2.0237,0.0023,0.0071,0.6648,0.6577,22.16,0.5774,1.0,1.5357
FOM_05380,FOM,14979,0.018,0.8387,0.6795,0.5492,1.0667,59,1,0,398.11,48.98,1.8966,0.0029,0.0084,0.2474,0.239,24.7426,0.3732,1.0,0.9926
FOM_05381,FOM,12545,0.0399,0.8711,0.4615,0.8352,0.8761,93,3,0,185.5,-259.37,1.9168,0.0051,0.015,0.4051,0.3901,20.2527,0.3854,1.0,1.025
FOM_05382,FOM,16053,0.0368,0.8425,0.4542,0.6879,0.9945,68,2,0,19.55,36.71,1.9349,0.0058,0.017,0.2865,0.2694,19.097,0.3124,1.0,0.8309
FOM_05383,FOM,14352,0.0299,0.9245,0.8381,0.6309,0.6714,175,5,0,416.68,-45.23,2.017,0.0023,0.0068,0.8089,0.8021,26.9632,0.5288,1.0,1.4064
FOM_05384,FOM,12362,0.0388,0.9096,0.7048,0.7217,1.2762,148,5,0,756.87,-266.46,1.8811,0.0035,0.0101,0.6731,0.663,22.438,0.5087,1.0,1.353
FOM_05385,FOM,16634,0.0277,0.8267,0.5536,0.5358,0.7889,59,1,0,4.2,832.93,1.8845,0.0048,0.0139,0.2439,0.23,24.3883,0.2966,1.0,0.7889
FOM_05386,FOM,12892,0.018,0.8879,0.6944,0.9074,1.0312,88,3,0,577.82,136.48,1.8399,0.002,0.0057,0.3907,0.3849,19.5334,0.6301,1.0,1.6758
FOM_05387,FOM,15645,0.0205,0.8442,0.2534,0.5026,1.0547,63,1,0,24.05,47.12,1.9188,0.0032,0.0093,0.2659,0.2566,26.5938,0.1273,1.0,0.3386
FOM_05388,FOM,12181,0.0303,0.8676,0.2785,0.8499,1.1955,78,2,0,49.5,-18.29,1.8706,0.004,0.0115,0.3384,0.3269,22.5577,0.2367,1.0,0.6295
FOM_05389,FOM,15253,0.0128,0.9405,0.017,0.6303,0.5615,160,5,0,411.09,-453.39,1.8646,0.0008,0.0022,0.7524,0.7502,25.0795,0.0107,1.0,0.0285
FOM_05390,FOM,16404,0.0159,0.8246,0.146,0.9243,1.1819,54,1,0,8.24,-74.5,1.8914,0.0028,0.0081,0.2226,0.2146,22.2633,0.135,1.0,0.3591
FOM_05391,FOM,15298,0.0232,0.8044,0.8714,0.8004,0.6123,51,1,0,645.68,0.18,1.8735,0.0045,0.013,0.2051,0.1921,20.5112,0.6974,1.0,1.8548
FOM_05392,FOM,16839,0.0367,0.8566,0.8629,0.9594,0.6642,81,2,0,314.75,582.78,1.8374,0.0053,0.0149,0.3469,0.332,23.127,0.8279,1.0,2.2019
FOM_05393,FOM,17654,0.021,0.8847,0.0143,0.6067,0.7586,87,3,0,2153.98,-59.4,1.7593,0.0024,0.0067,0.3848,0.3782,19.2417,0.0087,1.0,0.0231
FOM_05394,FOM,17525,0.0122,0.9247,0.2699,0.5205,1.3255,119,4,0,186.42,940.11,1.9095,0.0009,0.0027,0.5502,0.5475,22.0072,0.1405,1.0,0.3737
FOM_05395,FOM,15213,0.0192,0.8105,0.032,0.6771,1.0663,50,1,0,579.93,-155.23,1.909,0.0036,0.0106,0.2026,0.1921,20.2635,0.0217,1.0,0.0577
FOM_05396,FOM,14684,0.021,0.8312,0.7575,0.6894,1.3202,63,1,0,1479.6,419.66,1.8831,0.0035,0.0102,0.2618,0.2516,26.1837,0.5222,1.0,1.3889
FOM_05397,FOM,12935,0.0194,0.8935,0.0775,0.7166,1.0533,90,3,0,5.57,15.18,1.8201,0.0021,0.0058,0.4021,0.3963,20.1044,0.0555,1.0,0.1476
FOM_05398,FOM,12650,0.021,0.8901,0.3609,0.8868,1.3335,90,3,0,457.52,-13.16,1.8117,0.0023,0.0065,0.4006,0.3941,20.0278,0.32,1.0,0.8511
FOM_05399,FOM,12207,0.012,0.8822,0.7797,0.5435,1.3591,80,2,0,43.04,-169.93,1.8503,0.0014,0.004,0.3529,0.3488,23.5243,0.4237,1.0,1.1269
FOM_05400,FOM,13443,0.0321,0.842,0.8152,0.7744,1.2917,65,2,0,321.77,152.14,1.816,0.0051,0.0143,0.2737,0.2594,18.2435,0.6312,1.0,1.6788
FOM_05401,FOM,12743,0.0265,0.8975,0.7908,0.6702,0.7651,117,4,0,213.2,-223.86,1.8987,0.0027,0.0079,0.525,0.5171,21.0003,0.53,1.0,1.4096
FOM_05402,FOM,17465,0.0239,0.8464,0.0956,0.5606,0.754,64,2,0,653.85,333.01,1.9026,0.0037,0.0107,0.2708,0.2602,18.0561,0.0536,1.0,0.1426
FOM_05403,FOM,13083,0.021,0.9418,0.3131,0.9855,0.7254,190,6,0,1734.02,-649.06,1.9228,0.0012,0.0036,0.8947,0.8911,25.5631,0.3086,1.0,0.8208
FOM_05404,FOM,13723,0.0184,0.8908,0.0675,0.8711,0.6844,89,3,0,140.39,-121.65,1.8815,0.002,0.0058,0.3964,0.3906,19.8208,0.0588,1.0,0.1564
FOM_05405,FOM,13210,0.0142,0.8375,0.0058,0.5677,1.4954,55,1,0,252.29,168.73,1.8893,0.0023,0.0067,0.2303,0.2236,23.0323,0.0033,1.0,0.0088
FOM_05406,FOM,16945,0.0136,0.8081,0.206,0.6531,0.7066,46,1,0,0.87,5.02,1.9549,0.0026,0.0077,0.1859,0.1781,18.5868,0.1345,1.0,0.3577
FOM_05407,FOM,15258,0.0148,0.8955,0.5089,0.7048,1.3365,95,3,0,985.43,65.66,1.8133,0.0015,0.0044,0.4254,0.421,21.2691,0.3586,1.0,0.9538
FOM_05408,FOM,17173,0.0196,0.8404,0.9568,0.55,1.1308,64,2,0,831.72,175.75,1.8866,0.0031,0.009,0.2689,0.2599,17.929,0.5262,1.0,1.3995
FOM_05409,FOM,16071,0.0295,0.8528,0.7728,0.7664,0.8651,71,2,0,2.12,61.74,1.8537,0.0043,0.0124,0.3028,0.2904,20.1835,0.5923,1.0,1.5753
FOM_05410,FOM,15140,0.0328,0.8584,0.548,0.7188,0.6695,76,2,0,188.5,-0.92,1.9536,0.0046,0.0137,0.3262,0.3125,21.7452,0.3939,1.0,1.0476
FOM_05411,FOM,15122,0.0312,0.8049,0.7433,0.8327,0.654,51,1,0,11.16,-73.51,1.9188,0.0061,0.0177,0.2053,0.1875,20.5258,0.619,1.0,1.6463
FOM_05412,FOM,17425,0.0264,0.8185,0.7195,0.6617,1.4413,56,1,0,0.3,-9.45,1.935,0.0048,0.0141,0.2292,0.2151,22.9185,0.4761,1.0,1.2663
FOM_05413,FOM,13865,0.0123,0.8081,0.4253,0.96,1.0366,46,1,0,11.66,1.57,1.8961,0.0024,0.0068,0.1859,0.1791,18.587,0.4083,1.0,1.0859
FOM_05414,FOM,16618,0.0267,0.8291,0.4026,0.537,1.4412,61,1,0,15.98,318.43,1.9021,0.0046,0.0133,0.2529,0.2396,25.2884,0.2162,1.0,0.575
FOM_05415,FOM,15875,0.0183,0.9037,0.0762,0.8061,0.5306,117,4,0,3144.31,-75.42,1.7137,0.0018,0.0048,0.5287,0.5239,21.1476,0.0614,1.0,0.1633
FOM_05416,FOM,14676,0.031,0.9487,0.8935,0.8649,1.4018,200,6,18.42,1687.71,218.47,1.6262,0.0016,0.0042,0.9487,0.9445,27.1045,0.7727,0.9987,2.0551
FOM_05417,FOM,15246,0.0242,0.9018,0.9563,0.9627,0.75,109,3,0,323.17,-37.36,1.847,0.0024,0.0068,0.4915,0.4847,24.5742,0.9206,1.0,2.4485
FOM_05418,FOM,17099,0.0306,0.9465,0.399,0.9826,1.4065,200,6,14.29,584.11,219.58,1.6982,0.0016,0.0044,0.9465,0.9421,27.0431,0.3921,0.9992,1.0428
FOM_05419,FOM,16874,0.0221,0.9157,0.7511,0.941,0.5131,135,4,0,126.62,-112.89,1.8764,0.0019,0.0054,0.6181,0.6128,24.7252,0.7067,1.0,1.8796
FOM_05420,FOM,12893,0.0382,0.9193,0.5883,0.668,1.071,182,5,0,1663.87,38.19,1.9513,0.0031,0.0091,0.8366,0.8275,27.8855,0.3929,1.0,1.045
FOM_05421,FOM,14739,0.0266,0.9441,0.7416,0.5446,0.6266,200,6,8.0,499.13,-360.96,1.6847,0.0015,0.004,0.9441,0.9401,26.9734,0.4039,0.9995,1.0742
FOM_05422,FOM,15432,0.0104,0.8065,0.929,0.8631,1.3092,46,1,0,460.95,-7.0,1.8607,0.002,0.0058,0.1855,0.1797,18.5491,0.8018,1.0,2.1325
FOM_05423,FOM,14279,0.017,0.8788,0.092,0.7347,0.7406,81,2,0,1138.68,501.94,1.9142,0.0021,0.006,0.3559,0.3499,23.7285,0.0676,1.0,0.1798
FOM_05424,FOM,17763,0.0382,0.8539,0.9813,0.5429,0.9926,81,2,0,113.17,353.82,1.9317,0.0056,0.0164,0.3458,0.3294,23.0541,0.5328,1.0,1.4171
FOM_05425,FOM,17925,0.0241,0.9,0.2294,0.5567,1.1867,115,3,0,1358.12,-98.32,1.9061,0.0024,0.007,0.5175,0.5105,25.8746,0.1277,1.0,0.3396
FOM_05426,FOM,13759,0.0375,0.9005,0.161,0.5036,1.2711,130,4,0,2296.92,-631.75,1.7683,0.0037,0.0103,0.5853,0.575,23.4122,0.0811,1.0,0.2157
FOM_05427,FOM,14850,0.0303,0.93,0.8385,0.8761,1.4418,200,6,1.43,1473.67,75.4,1.8883,0.0021,0.0061,0.93,0.9239,26.5707,0.7347,0.9999,1.954
FOM_05428,FOM,17634,0.0272,0.9105,0.2387,0.8949,0.5087,131,4,0,2416.85,-923.8,1.8551,0.0024,0.0069,0.5964,0.5894,23.8549,0.2136,1.0,0.5681
FOM_05429,FOM,14465,0.0212,0.892,0.7014,0.5427,0.5885,98,3,0,1212.47,21.72,1.7842,0.0023,0.0064,0.4371,0.4307,21.8542,0.3806,1.0,1.0123
FOM_05430,FOM,16199,0.0199,0.9385,0.7013,0.9455,1.2432,191,6,0,1358.58,-706.3,1.8745,0.0012,0.0035,0.8963,0.8928,25.6086,0.6631,1.0,1.7636
FOM_05431,FOM,15490,0.0296,0.9213,0.6316,0.521,0.5973,158,5,0,589.86,-121.13,1.8449,0.0023,0.0066,0.7278,0.7212,24.2612,0.329,1.0,0.875
FOM_05432,FOM,16498,0.0295,0.8548,0.1027,0.832,0.8158,72,2,0,448.06,709.54,1.8088,0.0043,0.012,0.3077,0.2957,20.5155,0.0854,1.0,0.2271
FOM_05433,FOM,13903,0.0308,0.8347,0.6841,0.5654,0.5345,64,2,0,231.0,76.47,1.8734,0.0051,0.0146,0.2671,0.2525,17.807,0.3868,1.0,1.0288
FOM_05434,FOM,14611,0.0159,0.8625,0.1947,0.5388,0.5163,67,2,0,27.04,507.01,1.8424,0.0022,0.0062,0.2889,0.2827,19.2617,0.1049,1.0,0.279
FOM_05435,FOM,13011,0.0377,0.9027,0.5452,0.5807,1.1986,135,4,0,1007.63,156.75,1.8952,0.0037,0.0106,0.6093,0.5987,24.3733,0.3166,1.0,0.842
FOM_05436,FOM,12825,0.0246,0.9409,0.4303,0.6272,0.9554,200,6,1.59,244.68,81.25,2.0075,0.0015,0.0044,0.9409,0.9365,26.8816,0.2699,0.9999,0.7178
FOM_05437,FOM,16931,0.035,0.8091,0.4278,0.9356,1.2795,53,1,0,59.19,-57.64,1.9058,0.0067,0.0194,0.2144,0.195,21.441,0.4002,1.0,1.0644
FOM_05438,FOM,14362,0.0162,0.9166,0.6495,0.6206,1.0039,124,4,0,791.03,-767.64,1.7932,0.0014,0.0038,0.5683,0.5645,22.7328,0.4031,1.0,1.0721
FOM_05439,FOM,13433,0.0123,0.8867,0.0194,0.7443,0.6765,85,3,0,799.0,18.18,1.8794,0.0014,0.004,0.3769,0.3729,18.8427,0.0144,1.0,0.0383
FOM_05440,FOM,14030,0.0122,0.8416,0.1052,0.6766,1.1345,58,1,0,246.63,-9.91,1.9226,0.0019,0.0057,0.2441,0.2384,24.4057,0.0712,1.0,0.1894
FOM_05441,FOM,16161,0.0173,0.8815,0.411,0.7723,0.6109,85,3,0,376.45,83.75,1.8919,0.0021,0.0059,0.3746,0.3687,18.7316,0.3174,1.0,0.8442
FOM_05442,FOM,15212,0.0202,0.9219,0.0644,0.5536,0.6515,138,4,0,520.25,-1203.17,1.9042,0.0016,0.0046,0.6361,0.6315,25.4442,0.0357,1.0,0.0949
FOM_05443,FOM,16983,0.0292,0.834,0.1206,0.9259,0.6559,59,1,0,40.01,-135.64,1.8715,0.0048,0.0139,0.246,0.2321,24.603,0.1116,1.0,0.2968
FOM_05444,FOM,17503,0.0193,0.8015,0.549,0.6857,1.1916,47,1,0,47.84,220.71,1.8901,0.0038,0.0111,0.1883,0.1772,18.8343,0.3765,1.0,1.0014
FOM_05445,FOM,16837,0.0217,0.875,0.7322,0.736,1.1468,82,2,0,1863.06,-115.92,1.8197,0.0027,0.0077,0.3587,0.3511,23.9159,0.5389,1.0,1.4333
FOM_05446,FOM,14471,0.0262,0.8669,0.1573,0.8784,1.2632,80,2,0,43.46,-56.76,1.9049,0.0035,0.0101,0.3468,0.3366,23.1176,0.1382,1.0,0.3676
FOM_05447,FOM,17566,0.0226,0.827,0.5525,0.6213,1.4351,57,1,0,22.62,376.56,1.9209,0.0039,0.0114,0.2357,0.2243,23.5709,0.3433,1.0,0.9131
FOM_05448,FOM,12028,0.0195,0.9171,0.8896,0.9842,0.5789,128,4,0,11.62,-649.13,1.8551,0.0016,0.0046,0.587,0.5823,23.4784,0.8756,1.0,2.3288
FOM_05449,FOM,14284,0.0283,0.8245,0.3419,0.6715,1.0539,56,1,0,15.86,8.8,1.8544,0.005,0.0142,0.2309,0.2167,23.0854,0.2296,1.0,0.6107
FOM_05450,FOM,14403,0.0142,0.8044,0.2021,0.8605,0.5809,46,1,0,1.77,486.27,1.8423,0.0028,0.0079,0.185,0.1771,18.5006,0.1739,1.0,0.4625
FOM_05451,FOM,14432,0.0128,0.8245,0.555,0.6117,1.1351,54,1,0,7.7,-119.35,1.9217,0.0023,0.0066,0.2226,0.216,22.2604,0.3395,1.0,0.903
FOM_05452,FOM,14590,0.0215,0.8041,0.3927,0.8235,0.7621,50,1,0,158.8,-1.04,1.9616,0.0042,0.0125,0.201,0.1885,20.103,0.3234,1.0,0.8601
FOM_05453,FOM,17466,0.0253,0.8935,0.2354,0.8403,0.7199,102,3,0,233.98,-312.44,1.9883,0.0027,0.0081,0.4557,0.4477,22.7855,0.1978,1.0,0.5261
FOM_05454,FOM,12845,0.0114,0.8076,0.0266,0.8249,0.7694,45,1,0,1019.68,21.81,1.8014,0.0022,0.0061,0.1817,0.1756,18.17,0.022,1.0,0.0585
FOM_05455,FOM,12187,0.0178,0.9115,0.8379,0.9192,0.9991,117,4,0,676.52,119.1,1.8489,0.0016,0.0045,0.5332,0.5287,21.3279,0.7701,1.0,2.0482
FOM_05456,FOM,13253,0.0397,0.888,0.2673,0.7608,0.7548,113,3,0,1012.87,190.07,1.8687,0.0044,0.0128,0.5017,0.4889,25.0846,0.2034,1.0,0.541
FOM_05457,FOM,13665,0.0117,0.9104,0.8285,0.7266,1.4157,107,3,0,64.98,808.82,1.8671,0.001,0.003,0.4871,0.4841,24.3532,0.602,1.0,1.6011
FOM_05458,FOM,17086,0.0115,0.9236,0.0855,0.9446,0.821,128,4,0,243.32,525.84,1.9156,0.0009,0.0026,0.5911,0.5885,23.6429,0.0807,1.0,0.2146
FOM_05459,FOM,14014,0.0359,0.8177,0.7025,0.9271,1.1023,58,1,0,1208.94,101.96,1.7916,0.0066,0.0183,0.2371,0.2188,23.7131,0.6513,1.0,1.7322
FOM_05460,FOM,16362,0.0387,0.9222,0.4899,0.7271,1.4749,190,6,0,1500.34,-1051.44,1.9586,0.003,0.0089,0.8761,0.8672,25.032,0.3562,1.0,0.9474
FOM_05461,FOM,17923,0.0301,0.8411,0.879,0.5249,1.2791,64,2,0,522.5,15.59,1.7722,0.0048,0.0133,0.2691,0.2559,17.9433,0.4614,1.0,1.2272
FOM_05462,FOM,17607,0.0109,0.8147,0.4184,0.7055,0.993,50,1,0,276.91,0.64,1.9222,0.002,0.0059,0.2037,0.1978,20.3666,0.2952,1.0,0.7851
FOM_05463,FOM,14184,0.0315,0.8325,0.5777,0.8312,0.6362,62,1,0,3.17,-368.57,1.9209,0.0053,0.0154,0.2581,0.2426,25.8072,0.4802,1.0,1.2772
FOM_05464,FOM,17245,0.0103,0.8886,0.7554,0.7713,0.739,84,2,0,0.13,107.97,1.8939,0.0011,0.0033,0.3732,0.3699,24.8806,0.5827,1.0,1.5498
FOM_05465,FOM,16106,0.0219,0.8885,0.9612,0.762,1.4156,100,3,0,823.02,38.36,1.7838,0.0024,0.0068,0.4443,0.4375,22.2132,0.7325,1.0,1.9482
FOM_05466,FOM,17906,0.0181,0.9484,0.1498,0.8163,0.7044,200,6,4.9,1613.32,220.16,1.6045,0.0009,0.0024,0.9484,0.9459,27.0964,0.1223,0.9997,0.3253
FOM_05467,FOM,14393,0.0259,0.9431,0.9131,0.7146,1.0324,200,6,6.32,1423.02,196.81,1.6962,0.0015,0.004,0.9431,0.9391,26.9444,0.6525,0.9996,1.7354
FOM_05468,FOM,15482,0.017,0.8368,0.068,0.8065,0.8203,62,1,0,1120.76,61.77,1.8696,0.0028,0.008,0.2594,0.2515,25.9421,0.0549,1.0,0.146
FOM_05469,FOM,13266,0.03,0.8198,0.0171,0.6899,1.4933,52,1,0,0.0,-6.83,1.8618,0.0054,0.0155,0.2131,0.1977,21.3138,0.0118,1.0,0.0314
FOM_05470,FOM,15422,0.0225,0.9469,0.666,0.7718,1.2223,200,6,1.66,353.88,178.61,1.8197,0.0012,0.0034,0.9469,0.9435,27.0538,0.514,0.9999,1.3671
FOM_05471,FOM,13813,0.0376,0.8612,0.2948,0.5624,1.2502,82,2,0,249.73,335.25,1.7877,0.0052,0.0145,0.3531,0.3386,23.5395,0.1658,1.0,0.441
FOM_05472,FOM,15316,0.0328,0.8513,0.8211,0.6599,1.4757,70,2,0,190.89,-53.0,1.8081,0.0049,0.0137,0.2979,0.2842,19.863,0.5418,1.0,1.441
FOM_05473,FOM,16481,0.0119,0.8554,0.4127,0.7991,0.7928,64,2,0,700.62,-81.15,1.8466,0.0017,0.0049,0.2737,0.2688,18.2478,0.3298,1.0,0.8772
FOM_05474,FOM,15301,0.0326,0.8495,0.1558,0.9581,1.4972,73,2,0,227.33,393.61,1.9673,0.0049,0.0146,0.3101,0.2955,20.671,0.1492,1.0,0.3968
FOM_05475,FOM,14357,0.0227,0.8007,0.1974,0.63,0.7849,48,1,0,13.37,65.55,1.9547,0.0045,0.0134,0.1922,0.1788,19.2157,0.1244,1.0,0.3309
FOM_05476,FOM,15551,0.0193,0.8387,0.5133,0.781,0.5169,62,1,0,8.31,6.99,1.9531,0.0031,0.0092,0.26,0.2508,25.9999,0.4009,1.0,1.0663
FOM_05477,FOM,16036,0.0216,0.8221,0.9085,0.8361,1.2153,54,1,0,0.16,186.4,1.8646,0.0038,0.011,0.222,0.211,22.1971,0.7596,1.0,2.0203
FOM_05478,FOM,16865,0.0212,0.8484,0.9127,0.602,1.1152,64,2,0,82.08,42.37,1.8983,0.0032,0.0093,0.2715,0.2622,18.0988,0.5494,1.0,1.4612
FOM_05479,FOM,17385,0.0199,0.9218,0.1651,0.6889,1.3739,141,4,0,76.3,19.11,2.0227,0.0016,0.0047,0.6498,0.6451,25.9938,0.1137,1.0,0.3024
FOM_05480,FOM,13670,0.0151,0.9077,0.699,0.9641,1.4445,116,3,0,1935.66,-34.5,1.7502,0.0014,0.0038,0.5265,0.5226,26.3229,0.6739,1.0,1.7923
FOM_05481,FOM,12113,0.0279,0.895,0.664,0.796,1.3853,95,3,0,104.69,-274.69,1.8543,0.0029,0.0084,0.4251,0.4168,21.257,0.5286,1.0,1.4059
FOM_05482,FOM,13060,0.0146,0.9165,0.812,0.5025,1.4518,118,4,0,448.81,-76.55,1.8596,0.0012,0.0035,0.5408,0.5373,21.6304,0.4081,1.0,1.0854
FOM_05483,FOM,17376,0.031,0.8838,0.6752,0.5584,1.4583,95,3,0,641.25,429.13,1.7944,0.0036,0.01,0.4198,0.4098,20.9914,0.377,1.0,1.0027
FOM_05484,FOM,12623,0.0244,0.8547,0.8341,0.6392,1.0693,68,2,0,311.17,-91.51,1.8196,0.0035,0.01,0.2906,0.2806,19.3726,0.5332,1.0,1.4181
FOM_05485,FOM,13145,0.0243,0.8307,0.84,0.6387,0.7139,60,1,0,760.86,16.4,1.8858,0.0041,0.0119,0.2492,0.2373,24.9204,0.5365,1.0,1.4269
FOM_05486,FOM,12460,0.0385,0.8391,0.9483,0.8096,0.6752,66,2,0,0.19,30.16,1.8695,0.0062,0.0178,0.2769,0.2591,18.4593,0.7678,1.0,2.0421
FOM_05487,FOM,15163,0.0382,0.8648,0.1359,0.8907,1.2619,85,3,0,492.59,11.48,1.8599,0.0052,0.0148,0.3675,0.3527,18.376,0.121,1.0,0.3218
FOM_05488,FOM,15263,0.0339,0.8684,0.1639,0.9276,1.464,85,3,0,382.59,69.45,1.8833,0.0045,0.0129,0.3691,0.3562,18.4532,0.152,1.0,0.4043
